count,cpu_usage,memory_usage,signal
141968,32,64,yes
141969,9,21,yes
141970,92,47,yes
141971,100,19,yes
141972,97,73,yes
141973,100,50,yes
141974,76,20,yes
141975,73,27,yes
141976,5,94,yes
141977,45,76,yes
141978,21,31,yes
141979,76,97,yes
141980,56,63,yes
141981,58,29,yes
141982,78,92,yes
141983,67,36,yes
141984,100,11,yes
141985,100,67,yes
141986,88,9,yes
141987,40,22,yes
141988,97,35,yes
141989,24,33,yes
141990,13,9,yes
141991,31,58,yes
141992,5,61,yes
141993,46,11,yes
141994,96,86,yes
141995,6,85,yes
141996,70,28,yes
141997,23,95,yes
141998,77,81,yes
141999,50,69,yes
142000,68,11,yes
142001,50,14,yes
142002,71,13,yes
142003,4,79,yes
142004,83,84,yes
142005,24,47,yes
142006,72,53,yes
142007,52,5,yes
142008,30,77,yes
142009,25,74,yes
142010,23,46,yes
142011,70,90,yes
142012,12,18,yes
142013,10,72,yes
142014,95,66,yes
142015,42,28,yes
142016,87,40,yes
142017,22,98,yes
142018,94,18,yes
142019,78,97,yes
142020,80,83,yes
142021,22,87,yes
142022,50,51,yes
142023,71,37,yes
142024,53,42,yes
142025,56,39,yes
142026,64,94,yes
142027,82,41,yes
142028,6,47,yes
142029,97,81,yes
142030,89,87,yes
142031,41,3,yes
142032,12,44,yes
142033,33,69,yes
142034,40,19,yes
142035,15,75,yes
142036,93,80,yes
142037,44,20,yes
142038,29,77,yes
142039,26,18,yes
142040,16,77,yes
142041,4,13,yes
142042,28,71,yes
142043,43,69,yes
142044,7,27,yes
142045,13,27,yes
142046,28,45,yes
142047,33,8,yes
142048,38,25,yes
142049,96,37,yes
142050,3,34,yes
142051,55,71,yes
142052,27,54,yes
142053,26,81,yes
142054,90,55,yes
142055,43,2,yes
142056,64,59,yes
142057,31,17,yes
142058,57,37,yes
142059,87,65,yes
142060,44,59,yes
142061,86,38,yes
142062,1,60,yes
142063,77,96,yes
142064,49,60,yes
142065,60,14,yes
142066,79,90,yes
142067,51,33,yes
142068,63,100,yes
142069,45,2,yes
142070,19,58,yes
142071,2,100,yes
142072,82,49,yes
142073,98,78,yes
142074,99,91,yes
142075,42,32,yes
142076,52,62,yes
142077,24,89,yes
142078,45,46,yes
142079,66,19,yes
142080,44,27,yes
142081,17,93,yes
142082,14,81,yes
142083,28,94,yes
142084,65,84,yes
142085,91,81,yes
142086,93,73,yes
142087,38,100,yes
142088,14,8,yes
142089,41,71,yes
142090,84,28,yes
142091,86,35,yes
142092,77,45,yes
142093,63,74,yes
142094,76,38,yes
142095,28,47,yes
142096,18,62,yes
142097,25,100,yes
142098,61,26,yes
142099,74,73,yes
142100,5,77,yes
142101,89,64,yes
142102,92,34,yes
142103,36,16,yes
142104,97,44,yes
142105,77,86,yes
142106,7,31,yes
142107,81,90,yes
142108,25,28,yes
142109,47,100,yes
142110,98,72,yes
142111,46,44,yes
142112,55,43,yes
142113,91,3,yes
142114,75,81,yes
142115,39,83,yes
142116,7,1,no
142117,97,16,yes
142118,37,29,yes
142119,25,38,yes
142120,77,14,yes
142121,7,12,yes
142122,30,93,yes
142123,10,72,yes
142124,32,82,yes
142125,62,54,yes
142126,66,86,yes
142127,19,72,yes
142128,22,46,yes
142129,99,97,yes
142130,99,40,yes
142131,93,62,yes
142132,4,12,yes
142133,60,93,yes
142134,90,4,yes
142135,48,29,yes
142136,34,12,yes
142137,45,64,yes
142138,62,20,yes
142139,70,63,yes
142140,31,79,yes
142141,77,48,yes
142142,11,10,yes
142143,19,4,yes
142144,49,26,yes
142145,50,95,yes
142146,12,44,yes
142147,19,6,yes
142148,22,29,yes
142149,15,24,yes
142150,94,31,yes
142151,85,66,yes
142152,83,88,yes
142153,4,94,yes
142154,85,35,yes
142155,45,89,yes
142156,83,60,yes
142157,66,74,yes
142158,81,56,yes
142159,77,89,yes
142160,5,56,yes
142161,79,99,yes
142162,40,19,yes
142163,50,15,yes
142164,75,33,yes
142165,5,61,yes
142166,81,29,yes
142167,81,31,yes
142168,13,56,yes
142169,40,43,yes
142170,31,36,yes
142171,13,70,yes
142172,25,61,yes
142173,25,41,yes
142174,97,42,yes
142175,83,9,yes
142176,100,37,yes
142177,94,40,yes
142178,12,36,yes
142179,74,55,yes
142180,55,9,yes
142181,100,82,yes
142182,97,73,yes
142183,41,4,yes
142184,64,97,yes
142185,41,55,yes
142186,27,55,yes
142187,89,23,yes
142188,55,43,yes
142189,66,18,yes
142190,44,60,yes
142191,98,99,yes
142192,11,87,yes
142193,49,15,yes
142194,10,42,yes
142195,82,38,yes
142196,32,63,yes
142197,56,79,yes
142198,97,17,yes
142199,56,79,yes
142200,15,2,yes
142201,96,34,yes
142202,38,69,yes
142203,53,35,yes
142204,8,14,yes
142205,99,62,yes
142206,79,88,yes
142207,98,13,yes
142208,26,17,yes
142209,89,68,yes
142210,62,50,yes
142211,6,93,yes
142212,24,76,yes
142213,27,74,yes
142214,85,44,yes
142215,77,31,yes
142216,35,19,yes
142217,28,11,yes
142218,24,71,yes
142219,71,56,yes
142220,14,63,yes
142221,56,30,yes
142222,80,51,yes
142223,5,41,yes
142224,74,52,yes
142225,47,93,yes
142226,36,94,yes
142227,7,70,yes
142228,19,57,yes
142229,4,89,yes
142230,51,32,yes
142231,54,2,yes
142232,76,95,yes
142233,29,26,yes
142234,38,51,yes
142235,85,43,yes
142236,88,9,yes
142237,33,74,yes
142238,50,77,yes
142239,4,64,yes
142240,93,94,yes
142241,47,13,yes
142242,39,2,yes
142243,70,36,yes
142244,79,7,yes
142245,6,79,yes
142246,45,65,yes
142247,77,59,yes
142248,85,52,yes
142249,25,82,yes
142250,47,44,yes
142251,56,50,yes
142252,100,68,yes
142253,60,16,yes
142254,99,82,yes
142255,1,40,yes
142256,45,68,yes
142257,56,60,yes
142258,62,19,yes
142259,10,39,yes
142260,45,48,yes
142261,69,84,yes
142262,82,1,yes
142263,23,13,yes
142264,8,52,yes
142265,10,15,yes
142266,6,57,yes
142267,24,35,yes
142268,9,34,yes
142269,97,58,yes
142270,56,73,yes
142271,47,78,yes
142272,90,51,yes
142273,93,30,yes
142274,73,25,yes
142275,59,4,yes
142276,46,89,yes
142277,71,3,yes
142278,64,11,yes
142279,67,55,yes
142280,65,34,yes
142281,28,9,yes
142282,50,41,yes
142283,24,92,yes
142284,31,5,yes
142285,75,70,yes
142286,96,72,yes
142287,94,63,yes
142288,25,40,yes
142289,22,18,yes
142290,6,98,yes
142291,3,44,yes
142292,96,83,yes
142293,47,100,yes
142294,98,24,yes
142295,24,43,yes
142296,53,43,yes
142297,6,31,yes
142298,55,80,yes
142299,21,2,yes
142300,46,77,yes
142301,46,21,yes
142302,70,70,yes
142303,37,91,yes
142304,53,71,yes
142305,49,41,yes
142306,70,81,yes
142307,56,41,yes
142308,90,20,yes
142309,74,12,yes
142310,11,30,yes
142311,88,17,yes
142312,71,79,yes
142313,33,47,yes
142314,25,95,yes
142315,5,2,no
142316,75,81,yes
142317,89,100,yes
142318,45,49,yes
142319,87,41,yes
142320,47,45,yes
142321,74,69,yes
142322,39,53,yes
142323,68,3,yes
142324,88,11,yes
142325,36,86,yes
142326,61,13,yes
142327,60,43,yes
142328,42,88,yes
142329,61,99,yes
142330,64,66,yes
142331,79,33,yes
142332,32,16,yes
142333,68,70,yes
142334,77,14,yes
142335,18,53,yes
142336,96,77,yes
142337,1,92,yes
142338,71,45,yes
142339,48,39,yes
142340,37,84,yes
142341,38,34,yes
142342,70,42,yes
142343,65,33,yes
142344,5,35,yes
142345,26,52,yes
142346,16,12,yes
142347,68,99,yes
142348,18,65,yes
142349,4,67,yes
142350,20,30,yes
142351,86,42,yes
142352,71,84,yes
142353,86,59,yes
142354,4,13,yes
142355,21,68,yes
142356,24,15,yes
142357,87,22,yes
142358,1,13,yes
142359,29,3,yes
142360,54,87,yes
142361,31,56,yes
142362,48,10,yes
142363,83,28,yes
142364,12,92,yes
142365,14,40,yes
142366,58,35,yes
142367,60,95,yes
142368,88,69,yes
142369,17,67,yes
142370,40,26,yes
142371,58,25,yes
142372,93,98,yes
142373,61,86,yes
142374,92,18,yes
142375,84,48,yes
142376,80,8,yes
142377,51,80,yes
142378,75,49,yes
142379,45,17,yes
142380,78,64,yes
142381,3,74,yes
142382,38,54,yes
142383,18,38,yes
142384,17,36,yes
142385,71,69,yes
142386,90,99,yes
142387,20,71,yes
142388,24,67,yes
142389,56,49,yes
142390,47,94,yes
142391,63,76,yes
142392,59,75,yes
142393,62,42,yes
142394,38,82,yes
142395,15,97,yes
142396,61,41,yes
142397,52,76,yes
142398,51,17,yes
142399,44,50,yes
142400,43,8,yes
142401,27,49,yes
142402,42,55,yes
142403,73,60,yes
142404,68,65,yes
142405,81,78,yes
142406,38,1,yes
142407,18,15,yes
142408,76,90,yes
142409,21,22,yes
142410,9,5,no
142411,77,53,yes
142412,38,17,yes
142413,44,91,yes
142414,46,88,yes
142415,52,38,yes
142416,46,25,yes
142417,66,70,yes
142418,28,68,yes
142419,19,70,yes
142420,57,25,yes
142421,72,64,yes
142422,70,14,yes
142423,96,27,yes
142424,39,92,yes
142425,68,65,yes
142426,83,36,yes
142427,66,90,yes
142428,36,74,yes
142429,29,85,yes
142430,5,32,yes
142431,72,99,yes
142432,8,29,yes
142433,84,17,yes
142434,97,91,yes
142435,51,30,yes
142436,43,52,yes
142437,72,29,yes
142438,47,16,yes
142439,61,8,yes
142440,73,99,yes
142441,68,41,yes
142442,83,25,yes
142443,20,3,yes
142444,31,17,yes
142445,88,50,yes
142446,63,22,yes
142447,98,86,yes
142448,2,100,yes
142449,68,55,yes
142450,81,51,yes
142451,9,58,yes
142452,58,95,yes
142453,72,41,yes
142454,72,9,yes
142455,40,1,yes
142456,53,89,yes
142457,51,49,yes
142458,82,76,yes
142459,25,66,yes
142460,91,53,yes
142461,5,71,yes
142462,81,73,yes
142463,89,27,yes
142464,20,65,yes
142465,87,49,yes
142466,97,15,yes
142467,57,29,yes
142468,31,22,yes
142469,50,4,yes
142470,11,35,yes
142471,59,39,yes
142472,86,25,yes
142473,2,36,yes
142474,28,62,yes
142475,63,37,yes
142476,1,69,yes
142477,13,19,yes
142478,11,99,yes
142479,9,49,yes
142480,90,77,yes
142481,84,6,yes
142482,97,98,yes
142483,25,9,yes
142484,11,46,yes
142485,2,60,yes
142486,16,7,yes
142487,76,76,yes
142488,38,9,yes
142489,62,85,yes
142490,17,82,yes
142491,51,63,yes
142492,48,96,yes
142493,14,46,yes
142494,12,87,yes
142495,89,36,yes
142496,79,20,yes
142497,27,57,yes
142498,54,37,yes
142499,33,58,yes
142500,94,28,yes
142501,16,29,yes
142502,55,81,yes
142503,60,52,yes
142504,31,61,yes
142505,20,95,yes
142506,23,57,yes
142507,86,88,yes
142508,26,30,yes
142509,3,30,yes
142510,22,81,yes
142511,29,85,yes
142512,19,87,yes
142513,93,6,yes
142514,35,52,yes
142515,26,53,yes
142516,53,57,yes
142517,37,61,yes
142518,64,56,yes
142519,73,66,yes
142520,46,85,yes
142521,91,42,yes
142522,6,54,yes
142523,69,96,yes
142524,21,30,yes
142525,73,100,yes
142526,26,33,yes
142527,31,14,yes
142528,95,32,yes
142529,51,59,yes
142530,9,64,yes
142531,99,94,yes
142532,61,85,yes
142533,58,3,yes
142534,72,2,yes
142535,46,48,yes
142536,94,21,yes
142537,92,68,yes
142538,36,45,yes
142539,18,68,yes
142540,53,54,yes
142541,68,95,yes
142542,68,28,yes
142543,43,24,yes
142544,69,37,yes
142545,82,69,yes
142546,46,72,yes
142547,65,85,yes
142548,52,52,yes
142549,36,34,yes
142550,100,74,yes
142551,92,6,yes
142552,17,36,yes
142553,3,48,yes
142554,30,55,yes
142555,6,53,yes
142556,16,88,yes
142557,100,24,yes
142558,79,16,yes
142559,68,6,yes
142560,29,14,yes
142561,36,33,yes
142562,57,65,yes
142563,6,39,yes
142564,35,94,yes
142565,49,12,yes
142566,89,41,yes
142567,39,52,yes
142568,54,6,yes
142569,62,81,yes
142570,69,27,yes
142571,92,16,yes
142572,95,41,yes
142573,31,25,yes
142574,49,81,yes
142575,92,82,yes
142576,9,55,yes
142577,69,35,yes
142578,33,94,yes
142579,7,67,yes
142580,48,93,yes
142581,2,50,yes
142582,26,85,yes
142583,72,87,yes
142584,6,71,yes
142585,1,100,yes
142586,87,2,yes
142587,76,76,yes
142588,42,60,yes
142589,52,48,yes
142590,1,22,yes
142591,29,29,yes
142592,31,63,yes
142593,85,85,yes
142594,76,44,yes
142595,93,13,yes
142596,67,75,yes
142597,36,41,yes
142598,48,9,yes
142599,100,32,yes
142600,42,12,yes
142601,34,64,yes
142602,86,6,yes
142603,88,6,yes
142604,48,26,yes
142605,11,65,yes
142606,23,6,yes
142607,20,100,yes
142608,74,47,yes
142609,21,60,yes
142610,73,83,yes
142611,15,52,yes
142612,8,55,yes
142613,81,48,yes
142614,25,61,yes
142615,15,59,yes
142616,48,3,yes
142617,16,77,yes
142618,16,46,yes
142619,4,64,yes
142620,74,88,yes
142621,46,38,yes
142622,26,84,yes
142623,40,63,yes
142624,77,14,yes
142625,65,2,yes
142626,97,66,yes
142627,35,57,yes
142628,16,75,yes
142629,7,86,yes
142630,87,5,yes
142631,32,60,yes
142632,14,8,yes
142633,3,46,yes
142634,100,99,yes
142635,5,2,no
142636,43,79,yes
142637,19,26,yes
142638,89,41,yes
142639,7,55,yes
142640,49,56,yes
142641,72,9,yes
142642,31,58,yes
142643,18,44,yes
142644,42,53,yes
142645,76,25,yes
142646,45,16,yes
142647,65,73,yes
142648,3,64,yes
142649,82,27,yes
142650,4,63,yes
142651,63,25,yes
142652,17,54,yes
142653,11,74,yes
142654,85,84,yes
142655,13,47,yes
142656,28,90,yes
142657,57,74,yes
142658,43,24,yes
142659,32,36,yes
142660,97,79,yes
142661,49,30,yes
142662,12,70,yes
142663,16,29,yes
142664,57,81,yes
142665,24,63,yes
142666,47,2,yes
142667,14,69,yes
142668,83,33,yes
142669,76,23,yes
142670,11,72,yes
142671,12,9,yes
142672,75,61,yes
142673,1,28,yes
142674,74,10,yes
142675,89,63,yes
142676,76,18,yes
142677,46,67,yes
142678,22,62,yes
142679,71,92,yes
142680,86,98,yes
142681,57,15,yes
142682,37,95,yes
142683,78,88,yes
142684,70,14,yes
142685,66,66,yes
142686,79,35,yes
142687,89,75,yes
142688,99,25,yes
142689,71,66,yes
142690,91,94,yes
142691,1,11,yes
142692,75,35,yes
142693,84,59,yes
142694,14,83,yes
142695,69,13,yes
142696,98,94,yes
142697,35,73,yes
142698,65,5,yes
142699,47,9,yes
142700,76,92,yes
142701,100,39,yes
142702,88,64,yes
142703,100,99,yes
142704,64,58,yes
142705,6,74,yes
142706,69,97,yes
142707,58,46,yes
142708,48,84,yes
142709,11,100,yes
142710,83,24,yes
142711,45,95,yes
142712,39,60,yes
142713,14,82,yes
142714,43,65,yes
142715,77,76,yes
142716,33,81,yes
142717,46,29,yes
142718,33,99,yes
142719,13,74,yes
142720,69,39,yes
142721,1,41,yes
142722,5,93,yes
142723,48,94,yes
142724,69,1,yes
142725,32,58,yes
142726,10,14,yes
142727,49,44,yes
142728,58,68,yes
142729,3,45,yes
142730,5,93,yes
142731,19,4,yes
142732,93,31,yes
142733,3,39,yes
142734,90,81,yes
142735,39,67,yes
142736,77,49,yes
142737,2,36,yes
142738,23,93,yes
142739,89,25,yes
142740,33,70,yes
142741,80,3,yes
142742,5,56,yes
142743,38,54,yes
142744,34,37,yes
142745,89,67,yes
142746,19,87,yes
142747,4,65,yes
142748,24,20,yes
142749,12,29,yes
142750,59,17,yes
142751,24,17,yes
142752,29,67,yes
142753,97,32,yes
142754,25,24,yes
142755,32,88,yes
142756,84,51,yes
142757,4,19,yes
142758,71,40,yes
142759,18,94,yes
142760,87,19,yes
142761,13,28,yes
142762,4,98,yes
142763,18,87,yes
142764,21,42,yes
142765,92,70,yes
142766,94,70,yes
142767,68,32,yes
142768,85,49,yes
142769,71,93,yes
142770,23,16,yes
142771,23,5,yes
142772,3,94,yes
142773,21,32,yes
142774,57,11,yes
142775,12,16,yes
142776,73,81,yes
142777,59,2,yes
142778,8,94,yes
142779,72,1,yes
142780,80,63,yes
142781,84,66,yes
142782,44,68,yes
142783,15,35,yes
142784,79,71,yes
142785,14,3,yes
142786,1,42,yes
142787,60,12,yes
142788,85,28,yes
142789,38,32,yes
142790,17,31,yes
142791,37,67,yes
142792,74,100,yes
142793,31,100,yes
142794,41,24,yes
142795,6,22,yes
142796,8,10,no
142797,8,90,yes
142798,68,42,yes
142799,96,42,yes
142800,70,14,yes
142801,63,29,yes
142802,34,91,yes
142803,69,47,yes
142804,8,30,yes
142805,22,69,yes
142806,16,16,yes
142807,90,32,yes
142808,55,2,yes
142809,32,14,yes
142810,21,46,yes
142811,88,25,yes
142812,14,88,yes
142813,35,25,yes
142814,66,39,yes
142815,34,65,yes
142816,72,27,yes
142817,20,19,yes
142818,94,66,yes
142819,54,70,yes
142820,26,11,yes
142821,18,13,yes
142822,3,67,yes
142823,87,79,yes
142824,14,25,yes
142825,69,30,yes
142826,38,59,yes
142827,19,3,yes
142828,30,45,yes
142829,87,52,yes
142830,38,51,yes
142831,76,70,yes
142832,98,64,yes
142833,85,2,yes
142834,45,84,yes
142835,63,76,yes
142836,38,53,yes
142837,89,54,yes
142838,67,70,yes
142839,34,63,yes
142840,94,1,yes
142841,86,84,yes
142842,19,18,yes
142843,65,62,yes
142844,42,27,yes
142845,97,41,yes
142846,38,84,yes
142847,25,17,yes
142848,54,39,yes
142849,16,52,yes
142850,85,36,yes
142851,48,77,yes
142852,57,27,yes
142853,43,67,yes
142854,69,95,yes
142855,65,16,yes
142856,78,61,yes
142857,68,58,yes
142858,63,50,yes
142859,27,41,yes
142860,97,82,yes
142861,90,44,yes
142862,81,15,yes
142863,70,7,yes
142864,51,45,yes
142865,27,90,yes
142866,16,32,yes
142867,23,72,yes
142868,51,13,yes
142869,54,9,yes
142870,16,38,yes
142871,85,1,yes
142872,91,20,yes
142873,36,1,yes
142874,27,59,yes
142875,11,56,yes
142876,68,45,yes
142877,12,60,yes
142878,89,58,yes
142879,72,46,yes
142880,79,46,yes
142881,75,14,yes
142882,19,74,yes
142883,4,84,yes
142884,30,88,yes
142885,56,34,yes
142886,14,68,yes
142887,94,20,yes
142888,49,94,yes
142889,67,73,yes
142890,74,71,yes
142891,53,24,yes
142892,57,56,yes
142893,22,24,yes
142894,39,69,yes
142895,17,84,yes
142896,73,46,yes
142897,48,77,yes
142898,37,86,yes
142899,12,10,yes
142900,50,75,yes
142901,92,36,yes
142902,28,20,yes
142903,41,60,yes
142904,21,79,yes
142905,92,44,yes
142906,50,52,yes
142907,47,23,yes
142908,49,88,yes
142909,77,96,yes
142910,56,16,yes
142911,12,87,yes
142912,74,97,yes
142913,56,84,yes
142914,54,80,yes
142915,92,98,yes
142916,84,77,yes
142917,65,99,yes
142918,46,52,yes
142919,58,94,yes
142920,51,53,yes
142921,91,17,yes
142922,71,73,yes
142923,94,64,yes
142924,90,9,yes
142925,15,10,yes
142926,27,8,yes
142927,75,46,yes
142928,29,6,yes
142929,31,87,yes
142930,97,7,yes
142931,14,17,yes
142932,83,12,yes
142933,81,35,yes
142934,42,10,yes
142935,38,70,yes
142936,58,65,yes
142937,29,86,yes
142938,62,34,yes
142939,30,9,yes
142940,83,10,yes
142941,30,22,yes
142942,30,60,yes
142943,19,75,yes
142944,11,93,yes
142945,47,52,yes
142946,73,10,yes
142947,45,57,yes
142948,28,45,yes
142949,64,60,yes
142950,57,64,yes
142951,80,16,yes
142952,95,40,yes
142953,61,10,yes
142954,80,16,yes
142955,99,75,yes
142956,35,93,yes
142957,43,49,yes
142958,9,87,yes
142959,49,74,yes
142960,78,99,yes
142961,83,22,yes
142962,73,39,yes
142963,83,16,yes
142964,82,74,yes
142965,42,77,yes
142966,92,6,yes
142967,58,97,yes
142968,72,49,yes
142969,2,58,yes
142970,88,58,yes
142971,21,10,yes
142972,19,80,yes
142973,64,11,yes
142974,87,14,yes
142975,61,93,yes
142976,74,7,yes
142977,100,89,yes
142978,60,65,yes
142979,95,14,yes
142980,66,13,yes
142981,37,37,yes
142982,89,47,yes
142983,79,88,yes
142984,23,83,yes
142985,75,53,yes
142986,62,31,yes
142987,82,46,yes
142988,27,87,yes
142989,61,76,yes
142990,40,51,yes
142991,74,42,yes
142992,55,38,yes
142993,75,98,yes
142994,1,23,yes
142995,49,25,yes
142996,23,18,yes
142997,74,1,yes
142998,28,67,yes
142999,41,27,yes
143000,14,83,yes
143001,88,4,yes
143002,75,57,yes
143003,56,39,yes
143004,18,18,yes
143005,37,43,yes
143006,24,90,yes
143007,12,56,yes
143008,11,53,yes
143009,83,2,yes
143010,27,28,yes
143011,97,18,yes
143012,49,70,yes
143013,22,91,yes
143014,37,2,yes
143015,11,93,yes
143016,90,60,yes
143017,64,80,yes
143018,77,5,yes
143019,28,45,yes
143020,15,51,yes
143021,78,65,yes
143022,64,65,yes
143023,77,59,yes
143024,60,59,yes
143025,2,47,yes
143026,34,49,yes
143027,4,53,yes
143028,36,98,yes
143029,31,58,yes
143030,89,74,yes
143031,55,31,yes
143032,31,36,yes
143033,4,62,yes
143034,78,24,yes
143035,12,6,yes
143036,1,45,yes
143037,84,95,yes
143038,65,4,yes
143039,82,1,yes
143040,60,17,yes
143041,61,15,yes
143042,65,13,yes
143043,18,78,yes
143044,63,90,yes
143045,25,100,yes
143046,61,68,yes
143047,17,81,yes
143048,44,9,yes
143049,70,100,yes
143050,69,47,yes
143051,73,65,yes
143052,64,51,yes
143053,34,19,yes
143054,50,91,yes
143055,12,78,yes
143056,71,3,yes
143057,92,83,yes
143058,7,15,yes
143059,17,52,yes
143060,36,31,yes
143061,82,96,yes
143062,7,34,yes
143063,77,86,yes
143064,81,15,yes
143065,50,78,yes
143066,10,81,yes
143067,17,54,yes
143068,38,25,yes
143069,16,77,yes
143070,70,36,yes
143071,44,40,yes
143072,2,87,yes
143073,22,57,yes
143074,23,70,yes
143075,44,26,yes
143076,22,55,yes
143077,77,28,yes
143078,68,79,yes
143079,90,71,yes
143080,86,33,yes
143081,61,29,yes
143082,22,74,yes
143083,23,34,yes
143084,11,18,yes
143085,74,65,yes
143086,93,60,yes
143087,40,37,yes
143088,74,70,yes
143089,8,44,yes
143090,98,57,yes
143091,48,15,yes
143092,24,77,yes
143093,94,100,yes
143094,90,9,yes
143095,7,30,yes
143096,72,45,yes
143097,16,29,yes
143098,15,35,yes
143099,52,40,yes
143100,15,27,yes
143101,29,8,yes
143102,50,62,yes
143103,63,29,yes
143104,22,25,yes
143105,61,24,yes
143106,13,81,yes
143107,77,85,yes
143108,100,27,yes
143109,25,57,yes
143110,32,2,yes
143111,76,32,yes
143112,1,91,yes
143113,29,88,yes
143114,21,24,yes
143115,68,79,yes
143116,93,85,yes
143117,75,64,yes
143118,96,36,yes
143119,64,49,yes
143120,19,90,yes
143121,56,93,yes
143122,55,96,yes
143123,52,71,yes
143124,25,40,yes
143125,45,49,yes
143126,92,40,yes
143127,57,36,yes
143128,2,5,no
143129,27,37,yes
143130,24,88,yes
143131,92,17,yes
143132,83,79,yes
143133,73,87,yes
143134,80,19,yes
143135,84,60,yes
143136,52,75,yes
143137,42,57,yes
143138,47,59,yes
143139,20,55,yes
143140,13,17,yes
143141,27,43,yes
143142,86,87,yes
143143,13,91,yes
143144,22,84,yes
143145,11,60,yes
143146,32,89,yes
143147,27,27,yes
143148,44,96,yes
143149,32,45,yes
143150,2,7,no
143151,58,39,yes
143152,25,42,yes
143153,12,50,yes
143154,48,49,yes
143155,31,2,yes
143156,73,97,yes
143157,49,25,yes
143158,19,24,yes
143159,92,76,yes
143160,75,38,yes
143161,53,59,yes
143162,78,47,yes
143163,64,94,yes
143164,2,31,yes
143165,26,89,yes
143166,8,91,yes
143167,8,24,yes
143168,87,39,yes
143169,84,21,yes
143170,62,57,yes
143171,99,99,yes
143172,97,54,yes
143173,68,98,yes
143174,58,83,yes
143175,7,37,yes
143176,26,25,yes
143177,63,64,yes
143178,38,62,yes
143179,18,22,yes
143180,73,43,yes
143181,57,100,yes
143182,35,31,yes
143183,69,69,yes
143184,23,46,yes
143185,2,10,no
143186,36,98,yes
143187,69,86,yes
143188,66,15,yes
143189,69,53,yes
143190,58,43,yes
143191,42,42,yes
143192,92,8,yes
143193,64,31,yes
143194,37,55,yes
143195,95,83,yes
143196,71,94,yes
143197,63,51,yes
143198,38,37,yes
143199,70,73,yes
143200,79,57,yes
143201,56,12,yes
143202,7,9,no
143203,17,52,yes
143204,53,70,yes
143205,65,92,yes
143206,100,33,yes
143207,95,66,yes
143208,10,39,yes
143209,11,78,yes
143210,70,5,yes
143211,39,87,yes
143212,59,6,yes
143213,80,57,yes
143214,14,100,yes
143215,31,69,yes
143216,50,96,yes
143217,50,36,yes
143218,30,88,yes
143219,16,17,yes
143220,7,54,yes
143221,59,24,yes
143222,88,59,yes
143223,81,23,yes
143224,18,7,yes
143225,45,65,yes
143226,46,15,yes
143227,81,20,yes
143228,31,22,yes
143229,99,83,yes
143230,78,13,yes
143231,96,60,yes
143232,64,40,yes
143233,68,9,yes
143234,89,78,yes
143235,79,93,yes
143236,1,56,yes
143237,85,43,yes
143238,51,100,yes
143239,3,55,yes
143240,20,11,yes
143241,89,83,yes
143242,2,25,yes
143243,8,60,yes
143244,48,92,yes
143245,3,19,yes
143246,47,35,yes
143247,40,91,yes
143248,22,51,yes
143249,79,25,yes
143250,88,24,yes
143251,85,39,yes
143252,33,51,yes
143253,59,58,yes
143254,80,13,yes
143255,56,65,yes
143256,29,37,yes
143257,16,49,yes
143258,19,60,yes
143259,88,26,yes
143260,48,66,yes
143261,20,43,yes
143262,13,92,yes
143263,8,25,yes
143264,35,32,yes
143265,90,83,yes
143266,1,68,yes
143267,56,13,yes
143268,75,14,yes
143269,51,15,yes
143270,77,21,yes
143271,50,19,yes
143272,15,30,yes
143273,84,90,yes
143274,1,55,yes
143275,4,66,yes
143276,72,88,yes
143277,61,91,yes
143278,63,35,yes
143279,42,40,yes
143280,72,26,yes
143281,76,6,yes
143282,55,22,yes
143283,72,79,yes
143284,64,16,yes
143285,58,29,yes
143286,59,56,yes
143287,32,52,yes
143288,81,97,yes
143289,51,99,yes
143290,45,83,yes
143291,29,54,yes
143292,35,15,yes
143293,20,70,yes
143294,86,29,yes
143295,65,88,yes
143296,93,92,yes
143297,57,52,yes
143298,38,36,yes
143299,67,99,yes
143300,34,53,yes
143301,94,13,yes
143302,50,94,yes
143303,63,26,yes
143304,88,46,yes
143305,56,99,yes
143306,1,42,yes
143307,57,63,yes
143308,79,21,yes
143309,33,31,yes
143310,65,60,yes
143311,26,87,yes
143312,54,17,yes
143313,13,100,yes
143314,41,23,yes
143315,21,59,yes
143316,6,93,yes
143317,100,93,yes
143318,96,13,yes
143319,4,95,yes
143320,67,44,yes
143321,65,69,yes
143322,100,59,yes
143323,57,47,yes
143324,51,78,yes
143325,57,67,yes
143326,46,52,yes
143327,96,98,yes
143328,10,95,yes
143329,50,43,yes
143330,82,46,yes
143331,84,45,yes
143332,71,58,yes
143333,83,75,yes
143334,82,66,yes
143335,27,57,yes
143336,94,60,yes
143337,73,96,yes
143338,72,73,yes
143339,91,72,yes
143340,81,8,yes
143341,40,72,yes
143342,32,35,yes
143343,86,71,yes
143344,6,43,yes
143345,33,100,yes
143346,84,7,yes
143347,64,35,yes
143348,61,80,yes
143349,57,43,yes
143350,24,48,yes
143351,96,20,yes
143352,69,42,yes
143353,86,6,yes
143354,81,61,yes
143355,79,16,yes
143356,58,51,yes
143357,4,15,yes
143358,82,69,yes
143359,61,8,yes
143360,41,64,yes
143361,62,82,yes
143362,89,33,yes
143363,60,59,yes
143364,27,75,yes
143365,74,92,yes
143366,74,79,yes
